train,val
0.3487473428249359,0.757594645023346
0.5892257690429688,0.31395161151885986
0.806411623954773,0.4480510950088501
0.453086256980896,0.4898039996623993
0.3488614559173584,0.3164827227592468
0.28983548283576965,0.30191683769226074
0.31305795907974243,0.2617160975933075
0.35517415404319763,0.23403318226337433
0.2941214442253113,0.5094886422157288
0.28912967443466187,0.30938220024108887
0.3011169731616974,0.2563580870628357
0.4200989603996277,0.2714592516422272
