train,val
0.3739554286003113,0.4853428602218628
0.31434378027915955,0.3650440573692322
0.3222388029098511,0.40002620220184326
0.3732004761695862,0.5137304663658142
0.31853145360946655,0.3169534504413605
0.5301120281219482,0.38247600197792053
0.3972395956516266,0.49787256121635437
0.2703630328178406,0.2822265028953552
